,feature,review,similarity score
18,track your swims and achieve your goals,I’ve used this App for 4 years and over the last year it has been crashing and dropping my swims halfway through my 3500 yard sessions. I regularly have to check and manually add 1300+ yard sets to accurately track my total distance. I submitted a report and they told me it was because I’m not running the current version (which I am on an Apple Series 6). Unfortunately this is the best tracker I have found so far so I deal with the crashes that have become a regular part of my training.,0.26130354
19,track your swims and achieve your goals,I like the app on the Apple watch 2 but doesn’t translate well to iPhone. The workouts usually take days to sync and the calories always show 0 even though my watch obviously picks up the movement. It just doesn’t equate to the same number of calories as the resistance brings when the watch knows that your swimming. Not sure I explained well but it’s frustrating. The only thing I like about his app is that it differentiates resting vs swimming time. Haven’t found another swimming app that does that automatically.,0.1425691
20,track your swims and achieve your goals,"More accurate than iSwimStat, and I compare it with a couple others but this doesn’t load quickly. It takes hours or even days to show up even though I refresh many times. Not sure if I’m using it correctly.  Synched with Apple Watch.",0.15275119
21,track your swims and achieve your goals,I like this app - it’s free and you can’t argue with the value for what it does (other apps charge you for stats/membership). The only reason for 4 stars and not 5 is my being unable to put/list myself on leaderboard. Perhaps it’s just a learning curve - I’m using this app only for a 3-4 months. Do you know how I can fix that?,0.99289614
22,track your swims and achieve your goals,"In my opinion, the best app. It stops automatically, you have the possibility to record distance swam for drill mode (apple watch native exercise app does not offer this possibilty), you have the possibility to swim a set in a fixed amount of time (repeat in), which is another important feature that the native app does not have).",0.14829603
23,track your swims and achieve your goals,When it automatically syncs it is good but each year have problems with this. I love when it works correctly but not so much when it doesn’t. The service with issues of connectivity or syncing not much help. But it would be five stars if it worked correctly all the time.,0.15685347
24,track your swims and achieve your goals,"Not sure where the negative reviews are coming from regarding accuracy. This app comes within 50 yards of my 3000+ yard workouts, and gathers excellent data. The best part, however, is an easily accessible drill mode for kick sets. Best swim app available at time of this writing, and I’ve tried them all.",0.8801165
25,track your swims and achieve your goals,"After 3 years of using this app, I can say it covers all the needs of the swimmer and it keeps evolving and adding functionalities.

Unmatched and highly responsive customer support makes it even better.",0.9941213
26,track your swims and achieve your goals,"I have used this app with my Series 2 Watch, and it worked well. The user interface is great, and accounting for kick drills is excellent. 

It needs an update however for the new Watch iOS. I don’t blame the developer, but it needs to be addressed. Blows away Apple’s swim
tracker, when it works.

UPDATE:

I have uninstalled and then reinstalled. Still doesn’t work on Apple Watch Series 3. Developer is VERY responsive, which is appreciated, but still not working. Hopefully soon because it is an excellent app, when it works.

FINAL UPDATE:

I have done everything short of sacrificing a goat to get this app to work. I even reset my Apple Watch Series 3 to factory settings. After 200 meters, watch read 50. 

Done with this app forever. Great concept, but reality is much different. It just doesn’t work.",0.13234259
27,track your swims and achieve your goals,"I was really excited about this app, but it blocks out all relevant information and covers the face of my watch with just the time of day so it’s nearly impossible to figure out what my splits are or what comes next in the workout. I tried raising my arm, touching the screen, jiggling the Digital Crown, but nothing reliably called up the info I wanted to see. I finally gave up and went back to the watch’s built in lap tracker. Disappointing.",0.13234259
28,track your swims and achieve your goals,"Never had an issue with calorie transfer to health app until the recent update that was supposed to fix an issue regarding that. Said I burned 197,000 calories the first swim workout I completed since the new update. I have an Apple Watch 5 and iphone12 plus.",0.14912578
29,track your swims and achieve your goals,"Frequently adds laps, even for a 100 it may record 125. It also doesn’t correctly I’d strokes. Tech support doesn’t seem interested. I have the latest pre beta version with open water tracking, they told me all bugs were fixed. I use the latest “pre” beta version which I was told had the latest algorithms   Unfortunately I see the same errors as the previous versions",0.99281406
30,track your swims and achieve your goals,"Have nearly 900k yards tracked with only a handful of errors. Accurate tracking, consistent splits, and one button start/stop. On top of that, developers that listen and want to fix issues and constantly make this app better. Highly recommended.",0.9934332
31,track your swims and achieve your goals,"I had some issues with the Swim app on my Apple Watch a few years ago so I switched to Apple’s swim workout app -that is until Swim stopped loading the data (I think due to an Apple update)

Now that I’m using Swim again, I notice two problems. 

1) the calories count is about half what it should be on my 2250 yard swim, but agrees with Apple’s count on my 250 yard swim. 

2) I typically do a long swim (2250 yds) followed by a short (250 yd swim). My last 2 sessions (using the Swim app on my Apple Watch 3) only one swim would load on swim. 
One time the app crashed when I ended the longer swim.",0.1667417
32,track your swims and achieve your goals,"This app is exactly what I wanted!
-build swim workouts
-track swim workouts

4/5 stars because it’s very slow and communication with my Apple Watch is a bit glitchy. Couldn’t track this morning’s swim. Saw the update and downloaded it just now so hopefully that helps.",0.149153
33,track your swims and achieve your goals,I like the app and the ability to have my workouts on my Apple Watch.  The connection between the Watch and app does not work and when it does then the app to the activity tracker does not work.  I have followed all the suggestions in the support but it’s still unstable.  Connection to the internet is not the problem.,0.1484055
34,track your swims and achieve your goals,"Downloaded the app and tried to create a new account by putting all my info in, but I clicked on create new account nothing worked.",0.16290335
35,track your swims and achieve your goals,The concept of the app is great and really needed as there is little support for swimmers.  I have had the app for a long time.  When it was launched I expected it would quickly start aligning with all the watches that support swimming metrics.  I support Polar who have been in the swimming space for a long time.  There is still no support for Polar or a raft of other watches.  If you want to grow your customer base surely appealing to a wider audience is a no brainer but I must be wrong!,0.13234259
36,track your swims and achieve your goals,"I bought my Apple Watch 6 last week. It only tracked 20 of 60 minutes in the pool. I’m starting out doing kickboard front/back crawls (no arms yet) and the tracking is wonky.

I just want to track my laps. I’m looking for the swim lap tracker for dummies. I don’t think this is it yet. I’ll try for another week but I’ll be honest. I’m looking still.",0.9926988
37,track your swims and achieve your goals,"Some swim sessions are not being saved. Disappeared completely out of the box 😂
It gets me frustrated, especially after swimming 4kms 🤯
The new update of the app on the apple watch displays a weird layout sometimes, buttons and labels are getting outside of the screen 😳",0.9931112
38,track your swims and achieve your goals,Great concept but the ease of use isn’t there. The app isn’t intuitive to use and is a bit behind the power curve when it comes to inputting your times. There is no option for tenths and it refers to your time as “duration.” I’m not thrilled with this at all. Did they use actual swimmers when running this thru testing? I can’t imagine they did.,0.14495774
39,track your swims and achieve your goals,"I am able to adjust date of swim, but it does not save. I forget to input day of swim occasionally so unfortunately my swim is posted day late. Hope the ability to do that is fixed. Also, many times I need to input info twice for it to save.",0.9931495
40,track your swims and achieve your goals,"It used to auto-import swim workouts from the health app, but for some reason they removed that feature. Now it’s back.",0.17136061
41,track your swims and achieve your goals,Great website to use for logging and viewing my swim stats,0.2004201
42,track your swims and achieve your goals,Apple Watch SE owner since October 2022. For some reason the app is overstating my distance in the water today I did 500 yards the watch record of 1200 yards however using the native activity app that comes with the phone My distance was recorded accurately. Any ideas?,0.1480134
43,track your swims and achieve your goals,The leaderboard feature is absolutely incredible! Couldn’t have asked for a better tracking device!,0.18032713
44,track your swims and achieve your goals,"To use this app for *anything* you have to turn over incredible amounts of personal information.  If you make any part of your profile “private” the app won’t work with any of the myriad of virtual events. The UI is an abomination and doesn’t work effectively with manual entries, making this YET ANOTHER “service” that requires a $300 watch. Very unfortunate that USMS has partnered with such a low quality venture.",0.14280823
45,track your swims and achieve your goals,Love building workouts and viewing them on my Apple Watch while swimming. Tracking accuracy is the best compared to other apps.,0.16346906
46,track your swims and achieve your goals,"When I complete a warm up the app will then say the workout is complete.  I have to continue the swim to continue to track the workout.  Overall, the app works well besides that glitch.",0.9938566
47,track your swims and achieve your goals,"I recently got back into the pool November 2020 and was very pleased that this app would log all of my swim workouts automatically but since Jan 3rd, 2021 it doesn’t recognize them. I’m not sure what to do to fix this problem. Please help!!!",0.15233438
48,track your swims and achieve your goals,"I was swimming with Garmin watches for a long time, and switch to Apple watch. I'm a technical person work the latest and greatest gadgets, and could not figure out how to connect your app to the watch (it did install it inn the watch). I have a five min rule, and off takes longer, you out (good thing took me less to figure out my Tesla).",0.993814
49,track your swims and achieve your goals,"Not usable: will crash in the middle of a workout loosing all my work. Last time it crashed during my warm up 300 m. 

Had to go to the Watch app. Which does not have work outs and distance can be off but at least it does not crash. 

I want to be a happy customer again.",0.99329513
50,track your swims and achieve your goals,Use only the done button helps,0.99993235
51,track your swims and achieve your goals,Picked up swimming again and it really helps me track my progress!,0.20348841
52,track your swims and achieve your goals,"The old app prior to IOS 11 was great! HELP! The old app you gave lap number and accumulated time.....the new app is a step back ... please add these stats back to the app...say for a 1000 meter swim the old app displayed lap number and accumulated time. Thus I don’t know my accumulated times say for 200, 400 etc.....using the new app? Can you help? Thanks!",0.14515
53,track your swims and achieve your goals,"Filters keep resetting and filtering favorite workouts out. Finding and creating workouts takes too long, and then you still have to jump through many hoops to find them. Hopefully they fix this soon.",0.994338
54,track your swims and achieve your goals,"The core of the app works well. I swim about 10k a week, and the tracking works great with the apple watch.

The new update.... ehhhhh... what is the top section?! Filters dont seam to work correctly, harder to navigate... I hope track stays good!",0.14809778
55,track your swims and achieve your goals,"25 meter pool, the only workouts I could find were about 4 all freestyle. I was really hoping for kicking drills. The website doesn’t really function properly. Trying to find other swimmers at your pool, or just even setting your default pool Does Not Work. Lots of interesting ideas, next to no follow through on execution.",0.20739278
56,track your swims and achieve your goals,"I have use this app for a number of years. Early on I found it was fairly accurate, occasionally missing half a lap or so. I’m not sure what changed but right now the app is completely useless to me because it misses three or four laps at a time on a long segment. I’ve moved on to other apps that work better",0.14572108
57,track your swims and achieve your goals,"I find this app hard to figure out. Hard to turn off on my Apple Watch. 
Need some instructions as to what steps to do on the phone and watch to have it work the way it’s designed to. Not happy with it !",0.15150356
58,track your swims and achieve your goals,"This app has been unstable for years. Every time they make a change they break something else. 

The latest is that you can no longer count laps. Pretty basic thing to request. The developers obviously have no quality control. 

The app is also not private. And they share my location and name with others. I have no desire to have my name on a feed when my privacy is important to me. 

At the very least fix the app so it can count laps again instead of yards",0.991204
59,track your swims and achieve your goals,The moment you swim the info on the watch is blurred out and only the time is shown. This is the main thing that makes the app useless and keeps it from being awesome. I don’t understand why the developer hasn’t fixed this yet,0.99357647
60,track your swims and achieve your goals,Joining challenges keeps me going back to swim. Updates are slow but great for tracking swims.,0.5906845
61,track your swims and achieve your goals,"For some unknown reasons, the app stop recording the activity about 10 min earlier than the actual recorded time. I could find a solution to this annoying issue. Writing to support did not yet produce any result",0.15593229
62,track your swims and achieve your goals,This app recently started crashing on my iPhone. I get about 30 seconds to view my workout and then it goes off. I deleted and reinstalled but that didn’t work. My Apple Watch and phone are both updated to the newest version.,0.15311913
63,track your swims and achieve your goals,"This would be the best swim tracker app if it didn’t have so many bugs, predominant amongst them the fact that it occasionally does not save a swim workout to the Apple Workout/Health app.",0.19538738
64,track your swims and achieve your goals,"Despite setting all my filters to the most relaxed options available I cannot find a single workout, even under the “All” screen. This seems like a pretty serious problem for an app with swim training as its raison d’être.",0.62049377
65,track your swims and achieve your goals,Manual entry of a swim does not sync with Apple Health.  I have no issues with other health apps linking with Apple Health.,0.16492061
66,track your swims and achieve your goals,"The app syncs from my watch to the app about 60% of the time. 
This flaw is making it so I have to workout almost twice as much ...",0.16473012
67,track your swims and achieve your goals,Please make similar to Garmin in being able to do totals for month and year. Instead of us having to manually add up. Also would like cumulate to date.,0.9940416
68,track your swims and achieve your goals,I used this feature for every one of my swims and now I have to manually import. Can no longer get my splits.,0.9964082
69,track your swims and achieve your goals,I just downloaded it and I like the iPhone app but every time I try to select it on my Apple Watch it just crashes back to the app screen.,0.16329467
70,track your swims and achieve your goals,"It has been a while with the covid shut down, but the app remains clunky and it’s flexibility to provide options are limited.",0.16329396
71,track your swims and achieve your goals,Great.,0.52484834
72,track your swims and achieve your goals,"I just got a iPhone XS and Apple Watch 4. The 600 yards of freestyle I did synchronized to the Apple activity app under exercises, but the 200 yards of drills I did not sync. Is this a know issue?",0.15238024
73,track your swims and achieve your goals,Love this app. It helps motivate me and keep me on track.,0.20822717
74,track your swims and achieve your goals,However after updating to apple watch 8 it’s not importing my swims t the Apple activity tracker …..,0.16680317
75,track your swims and achieve your goals,"Great app in theory, but many of my swims are not recorded, not transferring from USMS FLOG it my iWatch. No response from the company other than “watch and wait.” Needs to get more responsive and user friendly for me to up my rating.",0.9963785
76,track your swims and achieve your goals,Loved it till the latest update.  Now it just crashes when I select pebble.  Please fix pebble integration.,0.9962994
77,track your swims and achieve your goals,This app has really helped me get motivated to get back in the pool!,0.19194674
78,track your swims and achieve your goals,Downloaded app and clicked on workouts and app just said “loading” forever. Then couldn’t get off app without deleting it. Tried again and it did the same thing,0.16001293
79,track your swims and achieve your goals,"The app randomly splits pools while swimming, so the total number of pool in a swim is larger and thus the pace is faster than the actual one. I use the app with iWatch 7",0.16545032
80,track your swims and achieve your goals,Many rhanks for the great app and all the functionalities around it! Fantastic job particularly under our COVID 19 circunstances4 congratulations!,0.99496466
81,track your swims and achieve your goals,Pebble watch no longer supported so I can no longer use this app.,0.9968453
82,track your swims and achieve your goals,Hate the new layout.  I liked the dashboard showing your average pace and last distance swum.,0.17554937
83,track your swims and achieve your goals,"Clunky interface for starting a swim from Apple Watch. Lap counting was terribly inaccurate, for example I swam 1600y breaststroke and the app only counted 950y. The swim tracking built in to the Apple workout app has been far more accurate.",0.17076746
84,track your swims and achieve your goals,"Just got the app, found and joined my masters team. But, the workouts won’t load from the workouts page on the app.",0.99880725
85,track your swims and achieve your goals,The app randomly stooped letting me log in or create a new account even after I deleted and redownload it. Super annoying.,0.915241
86,track your swims and achieve your goals,I love using this app in the pool. I wish they would add an open water swim tracker.,0.8975092
87,track your swims and achieve your goals,This app is very confusing to work. I couldn’t understand how to do it.,0.19689666
88,track your swims and achieve your goals,"If you want to use this with other than an Apple watch, don't.  Stick with Strava.",0.179177
89,track your swims and achieve your goals,Don’t waste your time with this App. Constant bugs render this App totally useless. It drains your phone battery and overheats the phone. There is something seriously wrong with this App. Look elsewhere.,0.15786543
90,track your swims and achieve your goals,Wish you had capabilities to sync with a FitBit Ionic. Was looking forward to using this app but my watch is not compatible.,0.9963726
91,track your swims and achieve your goals,"New version.  Locked out. 

Forgot password doesn’t work.  Tried for 2 days.",0.17930733
92,track your swims and achieve your goals,"But it’s iffy at best 

Now it hasn’t recorded a swim since Dec 7
I have uninstalled and reinstalled. 

Went through an involved trouble-shooting a year or more ago, and it’s still hit or miss.

Wish I could depend on it.",0.14990382
93,track your swims and achieve your goals,"My last name is Cumming and the dirty minded app developers have made Cumming a prohibited last name. So, I can’t participate in USMS postal swims because some prude of an app developer doesn’t approve of my last name?",0.14923121
94,track your swims and achieve your goals,"Sometimes the app does not load my swim. It is not very reliable, which is too bad.",0.9971473
95,track your swims and achieve your goals,"I love the app,it has saved me from my home app.",0.9977094
96,track your swims and achieve your goals,"Doesn’t allow to set custom pool for those of us with exercise pools, I.e., Endless, Michael Phelps and Swimex pools - not all of us have to make turns!",0.17223477
97,track your swims and achieve your goals,Loved this app- tracked my swims so well- then they updated to the latest version and now none of my swims sync from my Apple Watch to the app. Horrible.,0.97863436
98,track your swims and achieve your goals,"I have used this app and my Pebble watch for 3+ years, but today the app mysteriously discontinued providing a way to sync the app with my watch.  Bummer!  I have contacted support with no response.",0.15394872
99,track your swims and achieve your goals,"Won’t track different strikes, doesn’t measure correctly, and less than stellar interface",0.18172695
100,track your swims and achieve your goals,"Pretty good app. Syncing with my Garmin device finally after multiple attempts. I like the easy to read format and the ability to add a pool as well as a few other features though if I had my wishes I would request:
- my records section. I want to see my best times for different distances. It is cool to show a badge for fastest 400 yard but what is that time record? I think you can see this on the site but I could not find in app. 
- faster page load. The workouts page reloads every time I go to another part of the app and come back so it is slow. I would prefer it only loads when I come into the app and give me a refresh option ( pull down page)
- when you go into the details page for a workout it shows number of lengths and not the actual distance per session. The total shows in yards correctly. I would prefer to see my workout intervals in total yards, not lengths 
- more workouts to do. Options seem pretty limited to shorter distances. Master swim classes will do a 1650 for warm up. 
- drill videos would be cool. I know they are available through you tube but it would be cool if they were here and built into the workouts.",0.991204
101,track your swims and achieve your goals,Only works with Apple or Samsung watches. Doesn’t work with Garmin.,0.19229373
102,track your swims and achieve your goals,it’s work well even if the pool size is not standard lap.,0.9722322
103,track your swims and achieve your goals,Does not show up on my watch.,0.2514129
104,track your swims and achieve your goals,The app is so full of bugs it wouldn’t even download to use once. What a waste.,0.9961695
105,track your swims and achieve your goals,Be nice if it could be turned off or stopped when I’m done swimming,0.9970102
106,track your swims and achieve your goals,"Only tracked 475 out of 800 meters interval. And the swim wasn’t saved as a workout, so it doesn’t show uo in the Activity app.",0.9946931
107,track your swims and achieve your goals,I would love to use this with my Garmin watch and sync with training peaks.,0.99998945
108,track your swims and achieve your goals,The app doesn’t do anything.,0.27231327
109,track your swims and achieve your goals,Set up on Apple Watch. Swam 1700 yards in 25 yard pool and app recorded 350 yards swum.,0.22846738
110,track your swims and achieve your goals,"THIS APP IS SO GOOD AND LITERALLY CHANGED MY LIFE 

DOWNLOAD NOW!!!",0.1919359
111,track your swims and achieve your goals,blah,0.9772289
112,track your swims and achieve your goals,"I have Apple’s new Series 2 watch. 

The positive: uses force touch to stop workout, which gets around the issue of the not very responsive wet touch screen you need to use to stop a workout in the native Apple pool swim app. The summary of the swim is good in that it attempts to breaks down a workout into swim time and rest time (but did not do so accurately).

The negatives: This app did not accurately detect stroke type. Listed everything as free. For example, I swam a continuous 400 yard warmup, mixing in different strokes. It listed everything freestyle and invented resting stops, many after a single 25 yard length, where I swam continuously.  The rest of my workout consisted of 100 yard and 200 yard free sets.  Again the app invented rest stops after many 25 yard lengths, invented a set of 225 yards. No heart beat monitor. No calorie estimate. (not really necessary but since the data is there it'd be good to incorporate). Hopefully the app will be improved, I like the concept.",0.991204
113,track your swims and achieve your goals,"At first I was disappointed that the app didn't count my breaststroke or kick sets, but the more I use it, I see that it's algorithm is learning my strokes and adapting its analysis. All my breaststroke is now counted accurately and is starting to sometimes give me credit for kick sets. 

Even if it never quite gets the kicks counted, the ability to sense the difference between swimming and resting and the stats (some of which you can access immediately) put this app head and shoulders above the others I've tried on the Apple Watch.",0.2858539
114,track your swims and achieve your goals,"Still a little buggy. I uninstalled, then reinstalled after the app crashed when I still had 20 laps to complete. It may have been the Apple Watch because the Apple logo appeared and I couldn't bring up any apps. I thought maybe the watch was downloading an IOS update or something. Whatever. It's just very frustrating. I lost all of today's data. Maybe my resistance gloves got in the way and pressed the stem. Other than that, I like this app. Some issues with lap count and stroke recognition though. Not a big deal for a casual swimmer like me.",0.13234259
115,track your swims and achieve your goals,"This app seems to have promise, but for this swimmer of quite modest abilities, it is not yet ready to replace my Garmin swim watch.

1. Accuracy. On a swim of 1300 yards, it came up 75 yards short. My Garmin has rarely missed, and then it was usually because I did something unusual like stop to adjust my goggles mid-lap.

2. Missing features. The app has no equivalent of the Garmin Drill Mode, which lets you record activities such as using a kick board and flippers. So it couldn't record several hundred yards of my workout.

3. Not optimized for interval swimming. It could figure out when I was swimming or stopped, and (usually) how long I had swum for each interval and its duration. But it did NOT give either elapsed time since the start of the last interval, or the start of the last rest period, both of which are available on the Garmin. These should be basic features of any swim  watch software.

I will watch for software updates before trying again.",0.14660299
116,track your swims and achieve your goals,"I have just started using this new app for my swim routines and I can say that this is one of the better swim apps out there so far. I love being able to track my workouts and comparing lap times with my friends and other people who are using this app with ease. Not only that, just from using the app today, I found a few new local pools in my area that I didn't know even existed before! Now that the new Apple Watch is waterproof, this is my go-to swim app to use with it.",0.99272156
117,track your swims and achieve your goals,"I've been using this app with my Apple Watch Series 2 for about three weeks. I have not tried to get super accurate information from it, but it does a very nice job of tracking my yardage and giving me a sense of how I was performing. 

The quick drill setup on the watch is an excellent way to capture those kicking yards that don't get logged by the watch. 

Overall, I am very pleased with the app, and it seems like they keep tweaking it and making it better each time.",0.13234259
118,track your swims and achieve your goals,"Bought a new waterproof Apple Watch last week, been shopping for best swim app. My master swim mates recommended this app to me. Absolutely love it!!  Love the fact that this app not only can track my daily swim workout, but also allow me to connect with other swimmers.  The best feature is that I can locate the pool close by using this app. This is huge for me since I need to travel a lot because of work, this make my life much easier as I want to keep swimming every day.",0.5895519
119,track your swims and achieve your goals,"The app is slow and clunky with an unintuitive interface. Instead of focusing on giving us quick and easy access to our swimming metrics, this app seems to instead focus more on social stuff and finding swimming pools (which it isn't very good at) and it has the word ""unknown"" misspelled as well. Building a custom workout is actually way harder and slower than it should be, plus you constantly have to wait for the app to contact the servers because no one on the development team thought people might want to store their data locally on their phone. 

It's not terrible but it certainly isn't good.",0.13234259
