,feature,review,similarity score
38,track your swims and achieve your goals,"At first I was disappointed that the app didn't count my breaststroke or kick sets, but the more I use it, I see that it's algorithm is learning my strokes and adapting its analysis. All my breaststroke is now counted accurately and is starting to sometimes give me credit for kick sets. 

Even if it never quite gets the kicks counted, the ability to sense the difference between swimming and resting and the stats (some of which you can access immediately) put this app head and shoulders above the others I've tried on the Apple Watch.",0.6238563
39,track your swims and achieve your goals,"Still a little buggy. I uninstalled, then reinstalled after the app crashed when I still had 20 laps to complete. It may have been the Apple Watch because the Apple logo appeared and I couldn't bring up any apps. I thought maybe the watch was downloading an IOS update or something. Whatever. It's just very frustrating. I lost all of today's data. Maybe my resistance gloves got in the way and pressed the stem. Other than that, I like this app. Some issues with lap count and stroke recognition though. Not a big deal for a casual swimmer like me.",0.6427421
40,track your swims and achieve your goals,"I have just started using this new app for my swim routines and I can say that this is one of the better swim apps out there so far. I love being able to track my workouts and comparing lap times with my friends and other people who are using this app with ease. Not only that, just from using the app today, I found a few new local pools in my area that I didn't know even existed before! Now that the new Apple Watch is waterproof, this is my go-to swim app to use with it.",0.80806
41,track your swims and achieve your goals,"Bought a new waterproof Apple Watch last week, been shopping for best swim app. My master swim mates recommended this app to me. Absolutely love it!!  Love the fact that this app not only can track my daily swim workout, but also allow me to connect with other swimmers.  The best feature is that I can locate the pool close by using this app. This is huge for me since I need to travel a lot because of work, this make my life much easier as I want to keep swimming every day.",0.80806
42,track your swims and achieve your goals,"I've been using this app with my Apple Watch Series 2 for about three weeks. I have not tried to get super accurate information from it, but it does a very nice job of tracking my yardage and giving me a sense of how I was performing. 

The quick drill setup on the watch is an excellent way to capture those kicking yards that don't get logged by the watch. 

Overall, I am very pleased with the app, and it seems like they keep tweaking it and making it better each time.",0.80806
43,track your swims and achieve your goals,"The watch app is great. It's much more fully featured than apple's swim tracking app. 

However, the iOS software is pretty bad. The swimming stats are poorly organized, and the totals are usually incorrect. For example, any workouts from the current day don't apply to the weekly total.  Also, the charts are wrong (showing workouts which didn't occur). 

Please update the iOS app and fix the bugs!",0.5980713
44,track your swims and achieve your goals,"Have been using this app with an Appe Watch 2.0 for a few months and have seen steady improvements in what it can do. Appreciate being able to record the skills distances within a workout now. Did have some issues with breast stroke detection, but that seems to be better after current update. Would like to see calories and sharing out from mobile app like you can in web site. Great app!",0.80806
45,track your swims and achieve your goals,I had a Garmin swim before and hated constantly pressing the button to start and stop intervals. That this app automatically distinguishes between intervals and resting at the wall is the single best feature for me. This is also a big improvement over the previous version which required scrolling to see everything and crashed a lot.,0.8159204
46,track your swims and achieve your goals,"The Apple Watch app is very reliable for auto-detecting sets (no need to push buttons:-) and strokes. It also has a very easy way to include drill/kicking sets. 

Overall, it's a great app for swimmers!

Suggestion: While HR data from the watch is not always accurate, it would still be useful to have that displayed with the rest of the workout stats.",0.81597215
47,track your swims and achieve your goals,"I really enjoy using this app with my new Apple Watch and the additional details such as split times, swimmers in my area, clubs, etc not available with Apple'a app. The UI needs a little more user flexibility as I had to contact technical support to change my location. Highly recommended, otherwise.",0.81713545
48,track your swims and achieve your goals,"This is a great app for swimming. I like that it captures my drill sets and also returns what I ""just"" swam. I gave it a four star because it's buggy and not working on my Apple Watch. I'm sure it'll get fixed quite soon. Give it a try. I won't be so quick to update, I'll wait on every other one. :)",0.8142542
49,track your swims and achieve your goals,"I use the app frequently and all works well and great!... until... i would say about 1 out 10 swims the screen gets activated and mess up the swim tracking. My last one it wiped out the whole work out. 

So i guess you can turn on the water protection, but then you can glance during swim on progress/time/heartrate... 

Otherwise great app",0.6608672
50,track your swims and achieve your goals,I didn't want to spend more money on the new AppleWatch to be able to swim. I bought a waterproof cover for my current Apple Watch and this app has helped me track my swimming. I'm also glad they added a drill component. This has been very helpful. You will enjoy this app.,0.81524086
51,track your swims and achieve your goals,"I just returned to lap swimming and tried the app. It was accurate for distance, strokes and time. I wish it showed calories burned. Are you able to run the swim app and the Apple Watch workout app at the same time? The Apple Watch workout app doesn't display different strokes, but does measure calories.",0.8172659
52,track your swims and achieve your goals,I bought a watch specifically for the swim app and workout tracking and with every upgrade it seems to get worse. Now none of my workouts at all are displayed. Needs serious QE testing. Signed disappointed swimmer!,0.8197325
53,track your swims and achieve your goals,"When this app is working it's Awesome! It's accurate, it's user friendly, it does everything I was looking for in a swim app. I loved it!!
That's the Good. The Bad.
Lately its crashing. I've lost two swims.. one was almost complete for 3800 yards.. the other crashed twice during my swim.
The Ugly. Your customer support is 
Horrible!! It's been over a week and I've not heard a word. Are you addressing this problem? Do you even care? I'd give this app 5+ stars. 
It's that good.. but your customer follow through is awful! Please fix!",0.58910024
54,track your swims and achieve your goals,"After using this app for about a month, ~ 3 times a week, all performance measures noticeably improved. This has also reflected in swim style improvements that my co swimmers noticed. 

Highly recommend to all skill level swimmers.",0.817837
55,track your swims and achieve your goals,"I love the app, but consistently run in to issues with the app closing part way through my swim. This make it difficult to accurately track my workouts. 

I am running this on a 1st generation AppleWatch with a Catalyst, waterproof watch case. 

Hope they can create a more stable app.",0.8156567
56,track your swims and achieve your goals,Got my workout exactly right even the first time. Apple's workout app never did no matter what I tried. Allows to edit workout if needed (I could remove my experimental drill). Amazed!,0.8192501
57,track your swims and achieve your goals,Drill mode and send off timer took a bit of time to get use to but this has become my go to app for my swim workouts.  Best app I have found for Apple Watch for tracking Swim workouts.,0.8205061
58,track your swims and achieve your goals,"I have been using MySwimPro since mid Janurary 2017. I am 64 years old and use it daily from my Apple Series 2 watch. It does all I need it to do and I am sure more. I just needed it to count my laps but I can see other great information like elapse time, calories and pulse. I love this app.

I have not tried all the other great parts of the app. 

The support is excellent. I had a few questions and Adam Oxner replied that day. There was an app fix the next day. 

Thanks MySwimPro team.",0.80806
59,track your swims and achieve your goals,"Great new app. As someone who loves swimming I appreciate having this new app a lot. The app is great but definitely needs some improvements.
Since this is a new app I am giving it 5 stars and will be waiting for new releases.",0.8176682
60,track your swims and achieve your goals,Counting laps was a pain and I would always loose my count in reaching my goal each day. Now with this app I don't have to worry about it as it know exactly where I am and how much I have done.,0.82212216
61,track your swims and achieve your goals,"I use this app all the time and really like it. The stats, number of laps, heart beat rate, everything gets counted. I only wish #of strokes would get back, disappeared after the update.",0.826056
62,track your swims and achieve your goals,This app works great! I have had no issues uploading all of my workouts from my Garmin swim watch. I also like being able to connect with the other swimmers in my club.,0.8197729
63,track your swims and achieve your goals,"As a triathlete, this app allows me to track every single workout and is providing me with the details I need to check on my improvements. Highly recommended",0.82127666
64,track your swims and achieve your goals,"This app works great for my Apple Watch 2 for capturing all my swimming data, including drills when I'm not moving my arms. I like the detailed data breakdown, workout analysis, and accurate lap count.",0.8238387
65,track your swims and achieve your goals,"Great app, very well-rounded. One of the best feature is the pool finder and seeing other people tracking their progress. Tried some other apps and like this one the best.",0.8383811
66,track your swims and achieve your goals,"I've only used this app a couple of times, but so far I love everything it does. Very easy set up and use during my workouts. Check it out!",0.9921577
67,track your swims and achieve your goals,"Used it for the first time today. Great job logging the workout, easy to share and connect with others.",0.7836474
68,track your swims and achieve your goals,"App works great with Apple 2 watch. My favorite parts...ability to easily select different pool sizes, the fact that it knows when I'm taking a breather. Great app!",0.8253301
69,track your swims and achieve your goals,"An app for the Apple Watch that is 1. Accurate 2. Allows you to select the option to do drills as you are swimming 3. Is free 4. Is awesome. 
I absolutely  recommend this app!! Very satisfied!!",0.6136158
70,track your swims and achieve your goals,This app is great for keeping track of your workout and even motivates through friendly competition at your local pool. Works great with the new Apple Watch!!,0.9856803
71,track your swims and achieve your goals,"This is the best swim app so far. I can connect with other clubs and swimmer. Its nice to locate pools around you within the app. Finally, i can track my Swims. Cant wait to go swimming again ❤️",0.818751
72,track your swims and achieve your goals,"So close to perfect. I could have rated it 5 but there is room for improvement in charts, export options, data sharing with other apps, etc.",0.82306963
73,track your swims and achieve your goals,Load up your pool of choice or find one. The apps knows the size of pool.  Starts when you start.  Counts the strokes.  Splits. All totals up.  Great for all levels of swimmers.,0.60932547
74,track your swims and achieve your goals,Love not having to count my laps. Or forget to record them! I have been more motivated to swim since using the app.,0.6459725
75,track your swims and achieve your goals,"Easy to navigate, with good tracking for my personal progress. Looking forward to using the leaderboard for motivation. Hassle free device pairing.",0.6150658
76,track your swims and achieve your goals,"Good way to track swimming activity. Knows when you're resting, which the Workout app isn't able to do.",0.8279465
77,track your swims and achieve your goals,I found Lapse are not counted accurately recorded. I tried using distance and lap count. Distance is more accurate. The Lap count recorded each length of 25 yards/meters as 1/2 lap. It also missed more laps than distance.,0.6093982
78,track your swims and achieve your goals,"Tracked my distance, laps and rest time very accurately. Plus transferred the data to the phone from my watch correctly!  Happy!",0.64597714
79,track your swims and achieve your goals,"Whether you're a recreational swimmer or a competitive one, this app does it all! Definitely a great addition to my training!",0.9724032
80,track your swims and achieve your goals,The app works well and is reasonably accurate on lap count. Fails miserably on breast stroke. I like the drill mode for kicking and use that to handle breast stroke failing. Wish the drill mode entry of length was better.,0.81834424
81,track your swims and achieve your goals,The Apple Watch 2 is decent for casual swimmers.  If you really want some detailed analysis of your workout this app is a no-brainer.,0.8249268
82,track your swims and achieve your goals,"Having used the Apple Watch app and now the Swim app, there is no comparison. Fantastic, easy to use and accurate.",0.82874036
83,track your swims and achieve your goals,Great app! Developers did a nice job at making this app flow beautifully on the apple watch.,0.8337725
84,track your swims and achieve your goals,"UI needs a little work, but it's the most accurate tracker of distance out of all apps I've used. It's made my new Apple Watch so much more useful for me.",0.6259932
85,track your swims and achieve your goals,"Enjoy using this tracker for my daily swims.  Like the data set shared between the app, my Apple Watch and the Health app on the iPhone.",0.8236562
86,track your swims and achieve your goals,"Love this app for my triathlon training when I'm in the pool. Stroke rate, Swolf, distance per 100. It has everything.",0.8368788
87,track your swims and achieve your goals,I'm new to swimming and this app is great to track workouts. Wearables are a huge plus when paired with this app,0.8324396
88,track your swims and achieve your goals,I use it with the Garmin Fenix 3 and found it accurate,0.9782977
89,track your swims and achieve your goals,Nice app! I like the social aspect and can't wait to get in the pool and start logging work outs.,0.83151734
90,track your swims and achieve your goals,I really enjoy tracking my progress and mileage.,0.8828015
91,track your swims and achieve your goals,Pretty accurate swim tracker.  Gets the job done.,0.71523356
92,track your swims and achieve your goals,Love this app on my Apple Watch as it does not stop every time I lift my arm !!,0.82830065
93,track your swims and achieve your goals,User friendly and very helpful! High five!,0.6483212
94,track your swims and achieve your goals,App works great with the new Apple Watch. Stoked,0.8606281
95,track your swims and achieve your goals,"Is a free app, detects the strokes (most of the times) detects the distance, and again... is free! Love it!",0.83081055
96,track your swims and achieve your goals,Much better than swimpro,0.68578726
97,track your swims and achieve your goals,I love this app! It does so much in recording my swims,0.68113935
98,track your swims and achieve your goals,"This one tracks your distance, time and heart rate. The open water course is still a mess of spaghetti due to GPS  issues but still superior to the native Apple Watch program for open water. Pool swimmers will appreciate the workouts. It is FREE! If the GPS improves would rate 5 stars. All in all I really appreciate this app. Thanks to the swim.com team!",0.8147368
99,track your swims and achieve your goals,It is reliable and fun to use.,0.8574876
100,track your swims and achieve your goals,Good for me,0.907604
101,track your swims and achieve your goals,Great,0.8422706
102,track your swims and achieve your goals,"I’ve been using the swim.com app for more than a year and I like it a lot. There are however, a few points that could be improved:
- Workout management - I constantly have issues with my workouts. They disappear from my favorites, I lose my edits and they get messed up on my Apple Watch. 
- It would be great if it was possible to create/edit workouts on a browser instead of being limited to the app. 
- On many occasions my Apple Watch loses track of my laps, adding extra yards or not counting a lap. 
- The guided workouts (I know it is an experimental version yet) could be improved. Sometimes the intervals are not recorded and it would be useful to have a way to view the next interval. 

In general it is a pretty cool app and I’ll definitely keep using it!",0.80806
103,track your swims and achieve your goals,"This is the best lap tracker I’ve found, however, there’s one annoying thing about its integration with the phone’s activity app:  after finishing a morning swim, my watch will say I’m at like 800 calories in the movement ring, but if I view my swim details on my phone’s Swim.com app, the total calories for the swim suddenly drop to about 200 calories.  I’m fairly certain the 800 cal is accurate for a 50 minute hard swim.

A feature that would be great to add is an interval timer, that can be viewed during the interval swim.  It’s nice to view an interval when resting afterwards by swiping left, but it would be really nice to see the interval’s progress when glancing at the watch during a turn.  The total swim time is kind of worthless, imho.

Thanks.",0.64737046
104,track your swims and achieve your goals,Good. Never opened or used but I rlly love it BEST APP EVER !!,0.8473279
105,track your swims and achieve your goals,I am getting into swimming and I love the Swim.com Leaderboards. I also tried other apps but the swim tracking was not as accurate as Swim.com’s proprietary tracking algorithms. Love it!!,0.90484875
106,track your swims and achieve your goals,"I'd give this a 4.5 if I could. It's not a perfect app, there are some things that could be changed (a more direct way to get to your active challenges, for one). However, it works well with pretty much any fitness tracker out there, syncs nicely with Garmin/Strava. The monthly challenges are very motivating. Making the progress bar for the challenges a bit more prominent would be a nice change, too. All in all, though, this is a great app for us swimmers.",0.80806
107,track your swims and achieve your goals,"I have and use both a Garmin and Suunto sports watches (and Strava), and my swim data transfer seamlessly to this app. The app gives nice and clear visual display of your swim statistics, and is very easy and intuitive to use. However, I should perhaps point out that I'm only a recreational swimmer, so my needs are definitely satisfied way sooner than some pro's.",0.8147667
108,track your swims and achieve your goals,It works! I've been wanting a swim tracking wear OS app for a while. And now one exists. I imagine the developers had to work hard to get a swimming app on Wear OS 2 but they did it. I'm happy!,0.8187386
109,track your swims and achieve your goals,It's wary good app I very love it but I want to ask 2 improves 1 they I can set thet all kilometer/half kilometer I get short vibrate 2 some times one I stop for second in the middle of the pool because someone thet calculate it like 2 pools thenks 🙏,0.81613517
110,track your swims and achieve your goals,"Generally good. There seems to be an issue with the way the app estimates energy spent swimming. Today I swam 1700m and the app reports to Strava that I expended 30,000 calories? Weird.",0.8186602
111,track your swims and achieve your goals,"For samsung wearable devices, this is the most accurate swimming app I have come across. Much better compared to speedo on and Samsung health. Works awesome with the galaxy watch. Only downside I have is that for some reason, once you launch the app it turns the watch brightness to max. Wish it didnt but It's not much of a big deal. On the gear 2pro, the display could use some tweaking though. You can't scroll through pages once water lock is on; it does not scroll automatically either. All in all, It's a great app and would highly recommend it.",0.5975763
112,track your swims and achieve your goals,I like the workouts too much because it go with u in the water in the watch and be as coch swim beside u I just want more workouts for beginners Between 1 and 1.5 km during 45 to 60 minutes,0.616987
113,track your swims and achieve your goals,"I have used this app to record swims, manually, through my USMS FLOG, and from my Swim2 watch through Garmin Connect. Mostly this was seamless, but when it wasn't the support team was a big help. The support team is super. They are responsive and listen to suggestions well. This is the only app that I know of, where I can fix the mistakes that I made using my watch in the pool. I can also adjust when the watch reads my stroke wrong. This is the go to app for looking at what I actually did.",0.80806
114,track your swims and achieve your goals,Great app. Love the option to do pre-loaded workouts or simply record your swim.,0.63080823
115,track your swims and achieve your goals,"All I want is swim tracking. Strokes, rest times, number of laps and distance traveled. Initially I was having trouble with accuracy. I had terrific response from the app developers. The app is getting better and better and better. Thanks",0.8295431
116,track your swims and achieve your goals,"I got to workout for the last months of 2018 using this app and achieved my resolution to swim more that year. This 2019, I'm upping my game!! It's pretty awesome to choose workouts then try them out to find what's comfortable, doable and challenging. I can't bring my phone to the pool so I download, print, secure in a waterproof pouch and go. And it auto syncs with my Garmin Vivoactive HR.",0.80806
117,track your swims and achieve your goals,"Excellent swim app, calculates your stroke automatically and easily adds drills. It would get five stars but for the following 2 points. There have been isolated issues where workouts have not uploaded from the watch and also, a useful addition would be a calorie burn number.",0.8171672
118,track your swims and achieve your goals,Stopped working on the Fossil Gen 5 all of a sudden. Had to reset and now the watch is not compatible. I had a lot of swims saved and now I can't track them any longer. And now it's fixed. Better communication would help but thanks for the fix.,0.8199258
119,track your swims and achieve your goals,Just got a Google fit watch and this is the only app I've found that will work on it to track swims. Easy to use but remember to turn the app on before you start then log your results on the Google fit app it won't do it automatically like my old fitbit used to! Also it gives you alot of different stats like rest time but it won't tell you how many calories you've burned you need to work that out yourself. Overall a good app I just hope the devs make it even better!,0.80806
120,track your swims and achieve your goals,"Incredible pairing with Google Pixel watch. Stroke recognition is right about 75% of the time. In the app, you can adjust anything it didn't get right to make your workout history accurate. Honestly this app has motivated me to swim more.",0.8174079
121,track your swims and achieve your goals,"Rare rarely gets the distance on an interval wrong. I would love the ability to customize screens (rest timer, etc.), but this is the best swim app I could find for my Pixel watch so I'm giving it 5 stars.",0.6075872
122,track your swims and achieve your goals,"So far best app at tracking laps with gear fit2pro. Measures laps accurately. Has drill mode to help pacing laps with vibrations. I only wish it could pace strokes. Browser UI clear, all the stats are there as graphs and tables and details up for editing.",0.621612
123,track your swims and achieve your goals,"Great so far. Speedo finally quit, so I had to switch. Once I found where to stop my workout, it was great. Love the colors (visible underwater), and the layout. I wish it had laps, but easily converted from yards.",0.6121668
124,track your swims and achieve your goals,"Accurate,all info I need. Splits come up automatically. One issue is everything abbreviated, can be tough read. And doesn't allow a delete or clear when logged. At least not that I see. Minor problems aside, stellar.👍💪🍺🏊",0.81933296
125,track your swims and achieve your goals,"Swim tracking just got a huge upgrade on my Galaxy Watch - much better than the stock swim app from S health. Swolf, HR, Distance till goal is all but a bezel rotation away ! 😎 Not a single touchscreen smartwatch can do swimming data this conveniently - the bezel + this app is amazing !",0.6028594
126,track your swims and achieve your goals,"Combined with Fossil Sport and WearOS, this is great app. Very accurate in recording length of swim. Still trying to figure out how to do kick with drill mode. Love the integration with Strava.",0.6218074
127,track your swims and achieve your goals,Great app to track your own swimming workouts and excellent user interface on smartwatch Galaxy 4,0.78936255
128,track your swims and achieve your goals,"Best swimming app for Android Wear. Syncs well with Google FIt. Also like how it automatically turns on touch lock to avoid accidental touches when coming in contact with water, an issue I used to face all the time.",0.8176364
129,track your swims and achieve your goals,I connect it to my Samsung Galaxy watch but it skips intervals sometimes,0.6756612
130,track your swims and achieve your goals,"Very good swim tracker. Mild learning curve to fully utilize all the features but can be used easily ""right out of the box.""",0.8304797
131,track your swims and achieve your goals,Good app very precise. It doesn't recognize breaststroke on gear sport but the intervals are full editable so it's easy to fix. Best swimming app in the market at the moment for Samsung wearables,0.6057718
132,track your swims and achieve your goals,Over all works good with my Samsung active watch. Training program on my watch while in the pool is a great advantage! I would add an option to write the program online on a PC instead of on my mobile phone.,0.6144675
133,track your swims and achieve your goals,Great but sometimes loses or gains a lap,0.649076
134,track your swims and achieve your goals,Great swim tracker when paired with the wearable app. Currently using an Apple watch that syncs to an old iPhone which updates on my Android app. Would be better if I had an android watch but this does work.,0.8197082
135,track your swims and achieve your goals,Pretty simple to use. Counts the laps accurately. Love the ability to do sets of a workout. Samsung watch vibrates to let me know when to go.,0.9769717
136,track your swims and achieve your goals,Can't fault it really. And it syncs Strava. Thankfully it runs in the background as Samsung Health doesn't and needs to be on the screen. I would rather this on display but Samsung is rubbish.,0.6188025
137,track your swims and achieve your goals,An excellent swimming application. It will carry out all of your requests. I enjoy the Send to Device feature since it makes choosing a workout on my watch faster. 💫,0.7216823
