,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,platform
10,3afb1e73-2f2c-4155-aa32-f4f63bf570b6,Alvaro Martinez,https://play-lh.googleusercontent.com/a-/ALV-UjXID4JjBR9w-Gdf7NNWiXv1JgTxhfWPz5z1sqS15bCmjiTw,"Experience is very lacking in Android. The app is buggy, and missing many basic features available on iOS. My activities don't load with split information on them, except for the very first split. Every time. I can properly see every split in the Garmin app so it's not an issue with the watch. Swim times don't update at all by themselves despite saying they do. In iOS you even get an applause animation telling you if your progress. Feed only shows my own activities, doesn't show my friend's",2,4,7.8.132,2023-08-01 14:26:11,Thank you for taking the time to leave a review. The issue described with only showing the first split is linked to the 935 xt Garmin watch. The 935 no longer receives updates from Garmin and is missing information when sending over swim files. In regards to not showing your friends activities can you please reach out to support@myswimpro.com,2023-11-01 00:49:55,7.8.132,GooglePlayStore
11,89203b12-b83a-47cd-943c-55c2d015496e,Jordan Parrett,https://play-lh.googleusercontent.com/a-/ALV-UjXoDKJKnVoLHL65bkRDG-_BTeV8i8hhasChM8CvvaaCNHQ,"Bought the app for the instructional technique videos. Turns out they don't even work on my phone. Just see a black screen with an ""X"".... Video never loads. Useless to me.",1,0,7.8.149,2023-12-04 23:15:09,"Our technical team has solved this problem and will be out on the next update this week. Once out, please update your app to the latest version and these issues will be resolved. If you have other problems, please contact us at support@myswimpro.com or use the in app messenger.",2023-12-13 00:51:33,7.8.149,GooglePlayStore
12,204986a4-772e-4a6b-a9e5-25838c3a586d,Max Xo,https://play-lh.googleusercontent.com/a-/ALV-UjUJXch88UWHMTSXNtEsmUl6B0syYta9m5xcueiH-Y6DbA,"You can see nothing without paying money. Can't open even one workout. Every page, every button redirects to the subscription page. It's not the app, it's just a paywall simulator",1,4,7.8.145,2023-11-05 16:38:39,,,7.8.145,GooglePlayStore
13,2cfd8f8f-1dc7-4e21-9199-f74c3c7bbbb4,Vincent Werbrouck,https://play-lh.googleusercontent.com/a/ACg8ocI4TuWfDQbNij-syQzmu7dBdtFM6MwUUOnbaX_yDp4z=mo,Ok so content wise: very interesting workouts and nice useability. However there are sooo many frequent issues with the app that it is just not fun anymore. It gets frustrating having to use the app,1,0,7.8.147,2023-11-14 03:32:06,We are disappointed to hear this. We would love to talk to you further about the issues you have encountered. If you can please send us a message at support@myswimpro.com or use the in app messenger.,2023-11-30 04:34:05,7.8.147,GooglePlayStore
14,29e0ab0c-c9a9-4429-92c7-2d6b53f795a8,Breault Mason,https://play-lh.googleusercontent.com/a/ACg8ocKg0P0MDL9h2uMzVFxZVDSWuSuKM0eSj4jpvJrQx2F-=mo,Really like the app for the most part. Especially with how it looks on all of their youtube videos. But that is on ios. Going to have to unsubscribe due to the fact that it always seems that the android and garmin integration takes a back seat to Apple. I have been using premium for ~1/2 a year waiting with the promise the android and garmin integration will catch up to Apple. And have not seen it yet. The app looks great on the Apple devices but looks old and clunky on Android and garmin.,2,5,7.8.135,2023-08-22 07:37:05,,,7.8.135,GooglePlayStore
15,5bfc475a-edb8-49e4-9303-e6162ef6aa4d,Murad Hebibov,https://play-lh.googleusercontent.com/a-/ALV-UjWPKKCyj90uEtrnoVd3UkHm7bSa9q9wiRcKkgV7ZvsWEFCQ,"Hello ,there I would like to talk about this app ,I just understand that if you don't have a credit card or money you aren't not able to get experience of this app . It's okay your app's styles design, programs look attractive, however, at least for costumers there might be free versions like a trial ,and if the costumers or people like it they'll already try to upgrade and get the premium, to sum up , do something in this app free without requiring a credit card 💳.",3,6,7.8.135,2023-08-25 15:51:50,,,7.8.135,GooglePlayStore
16,46cb66c9-0086-4e6f-9aa8-b73c94938e11,Gary Dark,https://play-lh.googleusercontent.com/a/ACg8ocIabunND9LJYCRsbpur-LVkQ_D6pdnzxB5b5UKYEjr_=mo,"Says in app purchases in description, not that you get a 7 day free trial then pay a fortune. The free version advertised was not an option. You had to subscribe to set up app. Misleading and uninstalling",1,9,7.8.133,2023-08-14 12:56:03,,,7.8.133,GooglePlayStore
17,1c280730-470c-4b7e-85b8-f4116530c8a9,Kenneth Montgomery,https://play-lh.googleusercontent.com/a/ACg8ocKFip99JmIgiYX5uI93auZdm2s7a4U8mBt6mySTxT5EELk=mo,App is broken. Videos don't play and freeze the app. Have to exit out.,2,0,7.8.150,2023-12-09 06:27:44,"Our technical team has solved this problem and will be out on the next update this week. Once out, please update your app to the latest version and these issues will be resolved. If you have other problems, please contact us at support@myswimpro.com or use the in app messenger.",2023-12-13 00:53:33,7.8.150,GooglePlayStore
18,2c340dc5-34d8-4559-8456-024053bcae2b,Tamiko Anderson,https://play-lh.googleusercontent.com/a-/ALV-UjW0U3JZhxwS9_lRRrVdAeVOga9hqemKquWx36eJC6IYc4Y,"I have the book ""swim like a pro"" signed by Mr. Fares Ksebati himself. Yes, I met him in person. He is very energetic in person, super cool and kind. He is the best remote swim coach ever. I have read the book (all time helpful in all things swimming your questions will be answered) and down loaded the app ( You can learn to swim like a pro). Best thing you can do for yourself, no matter what your swim level. Join the community. Thank you, coach.",5,2,7.8.127,2023-07-09 00:36:58,Happy Swimming!,2023-11-01 00:50:13,7.8.127,GooglePlayStore
19,1067e3da-2174-4810-9f58-271cf7baa46d,Saadiqa Muhammad,https://play-lh.googleusercontent.com/a/ACg8ocJU8ppz3sT8g6Ji0AVzKqpDnnyhVagMf_FXoTGE29CX=mo,It works well to sync with Garmin and the workouts are well planned out. But it is extremely annoying that everytime I need to open the app to get a workout. I need to input the same information before it shows me the main page. I always have to reconfigure the distance and reselect my goals. It would be nice if it would save what had been input since the beginning. Plus drill videos should be included at all time even if seen previously.,3,8,7.8.99,2023-02-25 06:08:54,Our team is working on getting this resolved and will have an update out very soon!,2023-03-03 00:39:53,7.8.99,GooglePlayStore
20,7e6fde68-02b0-47f4-8171-e27cacc7cbcb,Evangelos Patsourakos,https://play-lh.googleusercontent.com/a-/ALV-UjVZyrs68l-s4F_A1H16ov0xwl3lI_vEV2tqpiT9iS07UprH,"The application needs a lot of work. There too many bugs such as broken videos, not able to keep my personal settings (level, measurement of the pool) which leads me to renter them in every login. The UX is not easy to understand, you have to invest time and effort to use it. The perks of the application doesn't reconcile with the price in my opinion. Hence the two stars, just for the effort and the intention. I would suggest to find a proper testing team and redesign it to a simpler version.",2,14,7.8.95,2023-01-30 05:09:11,,,7.8.95,GooglePlayStore
21,33debbe7-d779-4c04-82eb-08f1f6de443f,Reuven Lim,https://play-lh.googleusercontent.com/a/ACg8ocI7267qPKQy4Wyx5Nw6wRcPPOMzHSMM8AIvsRKPvdiu=mo,"This app does not look like what is shown on YouTube videos or even the photos used here. I think it is optimized more for Apple(?) I am guessing that is where all the nice layout of the app is from because I don't see it on mine. Also, I'm only able to sync the workout from the app to my garmin and can't load my stats back into the app which I'm supposedly able to. But workouts are good if subscribed to premium, just lacking some clarity.",2,15,7.8.44,2022-02-18 10:28:06,"Hi there, thank you for leaving a review! The Android version of the app is currently behind iOS which is why it is listed 50% off in the app store. However we are working to full feature parity with iOS and have a big update coming soon! Please reach out to support@myswimpro.com to help resolve the data issue.",2022-02-26 08:32:02,7.8.44,GooglePlayStore
22,a8cce8b9-2cf3-42d6-ae4a-0e89d77f6e3c,Marc LeBlanc,https://play-lh.googleusercontent.com/a/ACg8ocJDHapLNsR4nJo_zlRcQdJqkJlFYRp6YFCi4MW1gNEn=mo,"Hardly any updates in the past 2 years and now you ratchet up the price? Yeah no. Good luck being greedy. Coach section rarely loads, app is extremely slow, ads show up on the videos provided to you on paid subscription. This is a fairly expensive app and I expected much much more. Wish I hadn't have paid for the subscription. Great idea, great potential, fail on execution and delivery.",1,23,7.8.45,2022-02-26 13:26:40,Thank you for taking the time to leave us a review! We are disappointed to hear this! You should not being seeing ads in the videos and the coach section should not be taking a long time to load. Could you please send us a message at support@myswimpro.com so that we can get this resolved?,2022-03-26 05:13:49,7.8.45,GooglePlayStore
23,a684dd7d-7849-432f-963a-7740f64ff7a1,Heth Earnhardt,https://play-lh.googleusercontent.com/a/ACg8ocJLZ1MWz2odyK_9KzcgyDiZf6EBvqqDmqvBxpQs1jFZ=mo,App worked great for 3 weeks and is now crashing everyrime it is opened.,1,0,7.8.143,2023-10-20 07:49:18,"Our technical team has solved this problem. Please update your app to the latest version. If you have other problems, please contact us at support@myswimpro.com.",2023-11-01 00:42:24,7.8.143,GooglePlayStore
24,59d10b1e-229f-484d-9e73-ec999a1cceb3,Humaira Satti,https://play-lh.googleusercontent.com/a/ACg8ocLxqimGg_2IZemNsBahEGHmKShGKkUWxVjJfxHQQ1aZ=mo,I just purchased the plan on android and I don't know why the workouts are not opening it says 0 workouts kindly fix this problem,3,0,7.8.145,2023-11-19 23:11:40,"Hi, we would like to help resolve this for you. As we don't have your email address, can you please write to us at support@myswimpro.com or use the in app messenger?",2023-11-30 04:33:14,7.8.145,GooglePlayStore
25,324b7b02-93be-4166-9938-7ba469f783ef,Bhavna Suren Mohan,https://play-lh.googleusercontent.com/a-/ALV-UjV5XmSJ2RJszGI7QcXEbfKPb_19vsB0KN4DNk5iuEA-gYs,"(Disclaimer: I'm using unpaid version) Many features/buttons not functioning. Unable to update profile through settings button and unable to join any of the April challenges. Also, there's nothing to see in the feed unless you're following people, but as a new user, you're not following anyone yet, so feed is dead. Just white space. White disappointed with the whole thing. I'm an average swimmer and want to improve my strength and speed. Hoping this app would've helped.",2,10,7.8.50,2022-04-22 18:37:09,"Hi there, thank you for taking the time to leave us a review. We are disappointed to hear you are encountering issues! Can you please send us a message at support@myswimpro.com so we can help get these resolved for you?",2022-04-30 02:36:21,7.8.50,GooglePlayStore
26,6321e7b4-50dd-41de-8a75-0cf75be00b82,Ramanjaneya Reddy,https://play-lh.googleusercontent.com/a/ACg8ocKODWkfi8VcvPR2ktWGaebD-F-q4rQmGSxgaa-ThF-I=mo,App is not at all as per expectations. Workout videos are not loading. It takes hell lot of time to see the video and the video don't stream properly. It's very annoying to wait for video to buffer. Even response from customer support is very poor. Overall not a good experience.,1,7,7.8.119,2023-06-14 22:36:55,,,7.8.119,GooglePlayStore
27,9bdd936d-29fa-46d9-915b-5041c3292e6e,Mr.pancho Rodriguez,https://play-lh.googleusercontent.com/a-/ALV-UjWUde4vJSWWSsjvc8Up6XTlS495NtMkEc8_tp3uu1tncA,"Love it. Great workouts good videos, works perfect with applewatch. Cons only seems to be sync with apple and garmin",5,0,7.8.132,2023-08-06 08:01:00,,,7.8.132,GooglePlayStore
28,9da52cf8-22c8-475d-9704-aca515684a7d,Richard,https://play-lh.googleusercontent.com/a/ACg8ocKSY2bs--a-5OtYB5QeRQYbci6JrXwPSW2piPCGU4PC=mo,"I can't even setup my profile as the app doesn't recognise the size of the pool I swim in, which is 14m. Please fix this issue.",1,0,7.8.129,2023-07-12 17:02:51,,,7.8.129,GooglePlayStore
29,bbabcb54-34db-48bf-9ff7-c6d5f696e97d,Kaz Addison,https://play-lh.googleusercontent.com/a/ACg8ocIBmxuHSbwZ-IzmB8OsibY6b4g7kN6YZNKGLaObd6GB=mo,"Was led to this app by the youtube video's but to my dismay, it's a money grab. Expected more (silly me) from their youtube videos being so helpful. Will only let you see 1 swim workout unless you pay the monthly or yearly subscription. Thanks for this. As im new to swimming, i needed something to help me, but it seems I'll just do it myself, and if not, I'll just stick to running. I'm very disappointed.",1,12,7.8.96,2023-02-06 14:03:23,,,7.8.96,GooglePlayStore
30,acb4c029-a5e7-4d6b-8b74-574fd2ae8cc2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Not very functional: the app adjusted the swims I imported to include rest times within the swim times within sets, so that is frustrating. Every training plan requires a membership subscription. $120, upfront? When there are loads of good free pans out there? I was expecting to see more metrics of my swims but, no. Slow. Disappointing. Avoid.",1,9,5.0.23,2019-02-05 17:57:10,,,5.0.23,GooglePlayStore
31,ff6b5cb5-93b7-4ec1-b4ae-b4c62444b827,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"$119.00! You only receive vocabulary definitions unless you pay ""Premium"" subscriptions. There are three video packages total cost $119.00!. The videos are like 30 seconds. Rather defeating because the app seems good if you pay. Otherwise useless. Access to nothing. I am not seeing $120 value. Very misleading.",1,14,5.0.56,2019-07-31 18:00:47,"Thank you for the review! As an Elite member you get:

Access to personalized training plans
Workout of the Day
Workout library

Instructional video library
Technique videos for every stroke

With a compatible smartwatch, you get the following after every workout:
Heart Rate Analysis
Strokes Per Lap
Splits
SWOLF
Profile Analytics",2019-08-01 01:05:33,5.0.56,GooglePlayStore
32,a75372a3-0dfc-46dc-9289-5e5bbeeb12f7,Hashim Khalid,https://play-lh.googleusercontent.com/a-/ALV-UjWdibqE_k7nf3oN_5kFD8tFURHQj0ugNeyAKvAPSSRLH8g,"I downloaded and subscribed to the app after following the YouTube channel which is very informative. The app is slow and extremely non-user friendly! Haven't been able to get a hang of it. Secondly, I canceled my subscription the very same day due to the stated reason, however, the refund has also been rejected. Every app gives an initial free trial. Been trying to make use of it for the month now, but not a fan for obvious reason. So all in all, quite a bad experience.",1,26,7.8.28,2021-07-30 14:59:45,"Hi, we would like to fix this! As we don't have your email address, can you please write to us at support@myswimpro.com so that we can help get these issues resolved! In addition we'd like to refund the month for you, please include the GPA # listed on your receipt when you message us!",2021-08-10 03:31:03,7.8.28,GooglePlayStore
33,563a2884-c1af-4f9e-a5b0-6a17090199c8,Gary Doe,https://play-lh.googleusercontent.com/a/ACg8ocLvJYbwNm2GV95Xcy3Yk9bpJlBG_Knxm6wjn6bO7QGl=mo,"You keep saying a big update is coming. I got a compatible watch (garmin 945) and no matter what I try I can't pair the watch. I can't connect Garmin Sync. Or Strata. The sync turns on. I log in. It completes and as soon as the app is closes or I Simply go back, the switch simply turns off again. Incredibly frustrating.",1,11,7.8.68,2022-07-22 22:43:19,Thank you for taking the time to leave a review. We have issued several updates that resolve the issues you mentioned. Please let us know at support@myswimpro.com if you are still having issues!,2022-10-27 22:43:21,7.8.68,GooglePlayStore
34,7ae2f6f9-4620-4121-8ae6-5a615c883dc8,Seema Wankhede,https://play-lh.googleusercontent.com/a-/ALV-UjWjJf42EfYNQncWxiJR1YHmXtBfaAk9fHsB-p3IbfIsGwA,Taking much money cant take free only want money. I think they should not take money. They only want money sports is not for money. I am also a swimmer I thought this app is cool but they are taking a lot amount of money. I can afford it but the other people those who want to be a swimmer and are middle class they can not afford it! I know you have a youtube channel I see your videos in 1 video you told about your app so I downloaded it but a lot amount of money your app will not work at all!!!!,1,0,,2023-09-04 20:41:25,,,,GooglePlayStore
35,9d9433b1-3826-486f-a917-c0dba49fc764,CU,https://play-lh.googleusercontent.com/a-/ALV-UjVp_4EiPyAek7xEIBhh_85hPoY1pH7FFOGpDPXftICMQ2o,"I didn't appreciate that the app asks you a bunch of detailed questions and then puts up a big paywall. It's a dark pattern aka a psychological hack because it creates a feeling of ""sunk cost"" to get you to pay for a subscription. Give me something of real value and I'm happy to pay for it but please don't play tricks on me.",2,0,,2023-11-28 23:18:57,,,,GooglePlayStore
36,9a371fc1-1ee9-4e83-9344-80c5e5511c30,Benedikt Dorschner,https://play-lh.googleusercontent.com/a/ACg8ocI_ytWAF9jQfuMPAMqgSHampvdrIpVrmSUU0vIskPLT=mo,So many bugs in this app. Synchronization issues are among the most annoying but many other smaller bugs. The Android version is super far behind of what is advertised on their webpage. Very misleading! The workouts are good but useless if you can't properly sync it.,1,12,7.8.50,2022-04-13 15:30:27,,,7.8.50,GooglePlayStore
37,f6d78ad8-d4d3-4c2b-981d-74b8941bb6a5,Lorenzo Jenecker,https://play-lh.googleusercontent.com/a-/ALV-UjWPDtyrCVQH8WmLVPZe5noOhREJBVt2Teb4zmcEA45QHgql,The videos is not working!,1,0,7.8.149,2023-11-23 01:28:18,Our team is working on getting this resolved and have an updating coming out very soon! Thank you for your patience.,2023-11-30 04:32:33,7.8.149,GooglePlayStore
38,f9dde533-a615-432a-8ba5-328680c08a19,Amy Foxall,https://play-lh.googleusercontent.com/a-/ALV-UjUHB73171ywDM-9g9nv86hZzaSb3hHFpOCkN5R3DCxgbg,Cannot log into the app. Tried resetting my password and creating a new account with a different email but the app just gets stuck in the loading screen. Real shame as I love the toutube videos.,1,0,,2023-07-23 18:37:31,"Our technical team has solved this problem. Please update your app to the latest version. If you have other problems, please contact us at support@myswimpro.com.",2023-11-01 00:50:46,,GooglePlayStore
39,a9e2ca70-de89-4906-870e-06c67ac70cbc,B R,https://play-lh.googleusercontent.com/a/ACg8ocLUcnsLdUtaZAdVQ8KdJsJa1DmWSBTLr3-88wW_jYuL=mo,"€200 for a yearly membership? Making it one of the most expensive sport apps in history. You have lost your ever loving mind if you think I am paying that insane price for your app. There is no talking that greedy grab right, or you have a really bad business model. In any case: NO WAY! Also from other reviews, reading about lots of issues and bugs. Making it even more outrageous. You have lost a user, account deleted and app uninstalled",1,10,7.8.100,2023-03-07 01:36:54,,,7.8.100,GooglePlayStore
40,03ff9fee-c8a4-43ea-845b-d62ac668a4d3,Marie-Laure Siri,https://play-lh.googleusercontent.com/a/ACg8ocJt_zNr6cwjxScDKF-teipTwI7aGe_62HhpbMBmHNZ9=mo,Technical terms were not explained. My goal is not to get faster yet that's the plan I was given.,1,0,7.8.127,2023-07-09 22:42:15,,,7.8.127,GooglePlayStore
41,69b140b7-2df3-4e6a-be7d-a1717e895d03,Christie The Tap Dancing Eskimo,https://play-lh.googleusercontent.com/a-/ALV-UjWzs_H2qCQCdrYLx5vWl2YKCoiXRfor0QXGpbPMDnIdq9o,"The content is great but the app itself is awful to use and the woman's robot voice is horrendous. The app doesn't seem to open things when you press on them, or it'll play the wrong video or open the wrong thing. It takes you back a page or two when you are trying to look at something. Overall really horrible to use sadly.",3,16,7.8.25,2021-05-21 14:25:29,"We are disappointed to hear this and appreciate you bringing this issue to our attention. To assist with this issue, it would be helpful to have a little bit more information. Can you send any screenshots related to the issue along with your device details at support@myswimpro.com? We will look into this further!",2021-06-01 09:14:19,7.8.25,GooglePlayStore
42,1e8eee0d-cbcf-4fe0-a36a-d4fcf2225174,SSU LL,https://play-lh.googleusercontent.com/a-/ALV-UjV8oQALIORG5gIigLbPojEi10MS6U9L8abTlNGUEkQqUBA,"Way less better than I thought. Repeatedly approaches you with offers that obviously cost money and more than half of the features aren't available without payment. Everytime I start a workout, it just exits out and doesn't even start anything.",1,0,,2023-10-19 16:49:12,,,,GooglePlayStore
43,461074d2-8402-4138-a15c-ce2a75eabfe1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great workouts on it, but no easy way for basic swim tracking. UPDATE: Thanks for the response, but I am not swimming much anymore. My rating was a bit low before; it's nice that it works on watches, even if it's a bit convoluted.",3,2,5.0.56,2019-10-02 09:40:23,"Hi Andrew, thank you for leaving us a review! What type of watch were you using? Most devices that are compatible with MySwimPro support swim tracking as well! 

Send us a message at support@myswimpro.com so we can help get you set up!",2019-10-01 17:24:36,5.0.56,GooglePlayStore
44,56d191a7-3f29-42e1-8c58-a3b7a0749d14,Marco Fürstenberg,https://play-lh.googleusercontent.com/a-/ALV-UjXnOZ8JZWdybKRzQYWSgRPJCEGqRN_-yQb_0ftJFUTf1x19,There is almost no information on the swim session. A simple workout in fitbit records so much more information. I'm very disappointed with the app. And they expect almost 200€ per year. Total waste of money.,1,14,7.0.4,2020-06-30 04:14:42,"Hi Marco, thank you for leaving us a review! We are disappointed to hear this! It sounds like the app on your fitbit ran into some issues because you are supposed to get detailed split information after the swim! Can you please send us a message at support@myswimpro.com ?",2020-08-10 21:47:49,7.0.4,GooglePlayStore
45,0c52bb63-5f06-470e-a8d1-a90848df055b,Tyler Fadenrecht,https://play-lh.googleusercontent.com/a/ACg8ocJvMGG-SxhbBFOraDhZTWdjjbmHtGnAHBuk5W4cgtl4=mo,"Just installed again to start a swim plan, it was ok before but now I can't even get the app to sync with my Forerunner 945... my watch just freezes. I wanted something to structure and track workouts for me.... looks like this isn't it, thankfully only losing 10 bucks.",1,5,7.1.1,2020-09-27 07:17:52,"Hi there, we are disappointed to hear this! Can you please contact us at support@myswimpro.com and we will gladly help you in resolving the issue.",2020-09-29 03:37:25,7.1.1,GooglePlayStore
46,2814ac4c-2441-47b0-a507-d116a8c8157c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Beginner swimmer who never was on a team but always loved the water. So far I have already learned new things about how to better swim freestyle. Also the video explaining workout jargon was priceless. I can't believe how I instantly started swimming faster. Surreal! Love it!,5,6,5.0.62,2019-09-13 06:13:55,"Thank you for the kind review! We are super excited to have you in the MySwimPro Global Community!

Happy Swimming!",2019-09-18 22:06:11,5.0.62,GooglePlayStore
