,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,platform
33,01beaab3-050b-450b-93fe-9537a177a42e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"$200 lap counter. After 5 sessions in a 25m pool, I realize these googles are almost worthless. First and foremost: they do NOT ACCURATELY COUNT FREESTYLE STROKES. I mean way way off. I typically hit 16-17 strokes per length, these things will count towards of 40. So much for your SWOLF score. Also, you cannot add more than 150m of drills if you have a 25m pool selected. After getting in touch with support, they admit both these issues are known and 'keep an eye out for an update'. Return",1,0,1.4.0,2020-01-13 04:28:56,Hi Steve. Thanks for your feedback and I'm sorry to hear you wish to return the goggles. The fix for the freestyle stroke issue (which affects a small number of users) and adjusting the drills distance will be out in a few weeks. We're working hard to constantly improve the experience for our swimmers! - FORM Support,2020-01-14 05:50:31,1.4.0,GooglePlayStore
34,4ef96a71-0491-4131-b900-ee7b2e054b9c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Does this not yet have an auto shutdown feature while in swimming mode. However, customer service was very friendly and responsive and promised to fix this. Will change review to 5 stars once fixed.",3,0,1.2.1,2019-11-09 01:29:03,"Hi Quang - thanks for your review. We appreciate you reaching out to us, and are always open to feedback! Happy swimming - FORM Support",2019-11-09 06:05:47,1.2.1,GooglePlayStore
35,7e02e2e0-20bf-4558-b35b-c2ed9139e764,Nathan Lee,https://play-lh.googleusercontent.com/a/ACg8ocK3vRULHYDyGVSSkWud7H8Bhjdr3h1z-ZG9dIbmjzPH=mo,Easy to get set up and way more data available than I realized there would be. Love swimming with these googles and the app makes it super easy to sync and read results.,5,2,1.8.0,2021-02-14 07:45:56,Thanks for your awesome review! So happy to hear you love the goggles and app!,2021-02-17 02:01:18,1.8.0,GooglePlayStore
36,4aa4b6aa-35c7-4df4-9049-ab643f0e4329,Erik,https://play-lh.googleusercontent.com/a/ACg8ocIt01LOGivuuLQYayFUOmYZgXqxCpFi7EKdAQlG41er=mo,"Great app & product, only thing i'd add is a real time lap timer. Right now theres only an overall timer, and timer for the lap you just completed, but seeing it in real time would be very beneficial.",5,2,1.6.4,2020-08-11 01:46:33,Thanks for your awesome review and feedback!,2020-08-11 08:08:18,1.6.4,GooglePlayStore
37,c60a9b60-9f7e-423a-9b77-a41d99198839,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I was not sure what to expect but Form is fantastic! The data is very clear and easy to interpret. When I realised that it synchronized with Strava and Garmin Connect I was 100% sold,5,1,1.4.0,2020-01-03 08:38:26,"Thanks for your feedback, Jacqui! So glad to hear you love the goggles and the app! - FORM Support",2020-01-04 06:23:05,1.4.0,GooglePlayStore
38,c5a73e76-50ed-48ed-a91d-703373e7959c,Sky_vibes here (Sky_vibeshere),https://play-lh.googleusercontent.com/a-/ALV-UjUMNmLqMxIUm25lnhUUyHpzyEGcN6qSBnmaWSpXS2OwmsU7,"Out of the box, 2 hours later and still can't get past the Bio page. However, the company DID respond to my cry for help and worked on their end to fix the problem. I did not have to troubleshoot with them or get on a call. Thanks for helping me so quickly.",4,2,1.10.0,2021-06-01 07:46:12,Thanks for your review. We're sorry you had this issue but we're glad we were able to fix it! Thanks so much for your patience and understanding. Happy swimming!,2021-06-02 01:59:01,1.10.0,GooglePlayStore
39,94263df3-1601-4a19-a278-de41966886b8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Goggles themselves rock. App sucks. Need a way to edit swim length for laps the goggles don't pick up. Also, need a way to choose content to view in app: I care nothing about""following"" others, yet that's the default.",1,0,1.4.0,2019-12-17 00:42:05,"Thanks for your feedback, Brad. Sorry to hear you feel that way! If you could contact FORM Support, we can help you identify the reasons the goggles may not be picking up the number of lengths correctly. I will pass on your feedback about personalizing the content you see in the app to the product team. - FORM Support",2019-12-17 05:46:00,1.4.0,GooglePlayStore
40,f1b37fea-2364-486b-8027-2c67593626dd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app. Super happy. How to make it better : Need to drill down within an interval to view each lap. Need to correct the app if style mislabeled. Need to tell the app if I'm using hand or foot palms,4,0,1.3.0,2019-12-01 09:38:08,"Thanks for your feedback, Gary. You should be able to see every length of an interval by tapping on that interval in the highlights tab of your swim. Please reach out to FORM Support if you need helping finding that! If you are using special equipment or doing special exercises, we recommend using drills mode. Hope this helps! - FORM Support",2019-12-03 07:08:12,1.3.0,GooglePlayStore
41,0e481da5-0345-4978-b873-16b38f0788d0,Eric Bazzy,https://play-lh.googleusercontent.com/a/ACg8ocKKYkuASx9a0b-2T1ZusSjE6WGTHaErwlVK0mRRUWGD=mo,Ive had this for a week so far. Ive had zero issues. Im really enjoying my goggles and all the data they collect. The app is easy to navigate and there is a lot of info to look through.,5,0,1.9.0,2021-04-15 09:56:10,Thanks for your review! So glad to hear you're enjoying your goggles and that the app is easy to use!,2021-04-16 01:35:32,1.9.0,GooglePlayStore
42,a72c6bc9-92e2-423c-ab41-398fc8fca025,Fu-Min Chu,https://play-lh.googleusercontent.com/a-/ALV-UjXNbFVGicsjCzR9KAOQFv8bpXhod8fp-puix-_Mu7vPtg,Easy to learn and use. Useful information. Not overly complicated.,5,0,2.14.0,2023-07-24 18:00:12,"Thanks for your great review, Fu-Min! We love to hear that the FORM Swim App provides useful information and is easy to use and learn! Happy swimming!",2023-07-25 03:22:38,2.14.0,GooglePlayStore
43,150a3d42-95f4-42eb-b144-13407c6e0ffb,mcciftci,https://play-lh.googleusercontent.com/a/ACg8ocLneO9LmgnKb6eSlSQo-QY9lvWTHH1pv7XnRThzqqOm=mo,overall very user- friendly. however witnessed one glitch in my few days of using.,4,0,2.14.0,2023-07-30 01:17:40,"Thanks for your review! We're happy to hear that the FORM app is very user friendly! We're very sorry to hear that you encountered a glitch in the app. If you can provide our support team with more details about the glitch by email at support@formswim.com, we will be happy to assist you further.",2023-08-01 03:00:48,2.14.0,GooglePlayStore
44,e5c55284-b52e-4453-bcc2-79cb77bcc0b5,Jack Giard,https://play-lh.googleusercontent.com/a-/ALV-UjWeqL6eIEei1Ig472YgyrqJtVt59ERLalYD1ClEQhJNK2U,Far more accurate than I would have thought Great for knowing what I need to hold to make interval with rest,5,0,2.14.0,2023-08-20 10:47:13,"Thanks for your great review, Jack! We love to hear that the FORM app and goggles are far more accurate than you would have thought! We're happy to hear that the real-time metrics are great for tracking your swim! Happy swimming!",2023-08-22 02:56:12,2.14.0,GooglePlayStore
